sample_id,country_name,region_name,Cluster,Plot,Latitude,Longitude,Altitude,Depth
icr054504,Uganda,Hoima,5,3,1.459293333,31.48978667,1389,Topsoil
icr054505,Uganda,Hoima,5,3,1.459293333,31.48978667,1389,Subsoil
icr054515,Uganda,Hoima,6,1,1.475106667,31.48906833,1198,Topsoil
icr054516,Uganda,Hoima,6,1,1.475106667,31.48906833,1198,Subsoil
icr054529,Uganda,Hoima,7,1,1.502983333,31.490945,1142,Topsoil
icr054530,Uganda,Hoima,7,1,1.502983333,31.490945,1142,Subsoil
icr054550,Uganda,Hoima,8,5,1.524523333,31.48840667,1130,Topsoil
icr054551,Uganda,Hoima,8,5,1.524523333,31.48840667,1130,Subsoil
icr054564,Uganda,Hoima,9,1,1.462205,31.507475,1192,Topsoil
icr054565,Uganda,Hoima,9,1,1.462205,31.507475,1192,Subsoil
icr054585,Uganda,Hoima,10,2,1.480643333,31.513555,1158,Topsoil
icr054586,Uganda,Hoima,10,2,1.480643333,31.513555,1158,Subsoil
icr054606,Uganda,Hoima,11,6,1.501578333,31.51283333,1106,Topsoil
icr054607,Uganda,Hoima,11,6,1.501578333,31.51283333,1106,Subsoil
icr054618,Uganda,Hoima,12,1,1.526595,31.51443,1107,Topsoil
icr054619,Uganda,Hoima,12,1,1.526595,31.51443,1107,Subsoil
icr054641,Uganda,Hoima,13,3,1.456968333,31.53370833,1128,Topsoil
icr054642,Uganda,Hoima,13,3,1.456968333,31.53370833,1128,Subsoil
icr054656,Uganda,Hoima,14,1,1.473533333,31.52892,1107,Topsoil
icr054657,Uganda,Hoima,14,1,1.473533333,31.52892,1107,Subsoil
icr054676,Uganda,Hoima,15,1,1.501598333,31.53512667,1130,Topsoil
icr054677,Uganda,Hoima,15,1,1.501598333,31.53512667,1130,Subsoil
icr054697,Uganda,Hoima,16,2,1.524801667,31.53509333,1129,Topsoil
icr054698,Uganda,Hoima,16,2,1.524801667,31.53509333,1129,Subsoil
icr055563,Zambia,Chilende,1,1,-9.2127,29.6294,1160,Topsoil
icr055564,Zambia,Chilende,1,1,-9.2127,29.6294,1160,Subsoil
icr055583,Zambia,Chilende,2,1,-9.17906,29.6372,1104,Topsoil
icr055584,Zambia,Chilende,2,1,-9.17906,29.6372,1104,Subsoil
icr055603,Zambia,Chilende,3,1,-9.15515,29.6233,1096,Topsoil
icr055604,Zambia,Chilende,3,1,-9.15515,29.6233,1096,Subsoil
icr055623,Zambia,Chilende,4,1,-9.14338,29.6314,1090,Topsoil
icr055624,Zambia,Chilende,4,1,-9.14338,29.6314,1090,Subsoil
icr055643,Zambia,Chilende,5,1,-9.2096,29.6525,1213,Topsoil
icr055663,Zambia,Chilende,6,1,-9.18733,29.6553,1201,Topsoil
icr055664,Zambia,Chilende,6,1,-9.18733,29.6553,1201,Subsoil
icr055683,Zambia,Chilende,7,1,-9.1579,29.6499,1088,Topsoil
icr055684,Zambia,Chilende,7,1,-9.1579,29.6499,1088,Subsoil
icr055703,Zambia,Chilende,8,1,-9.13688,29.6462,1076,Topsoil
icr055704,Zambia,Chilende,8,1,-9.13688,29.6462,1076,Subsoil
icr055723,Zambia,Chilende,9,1,-9.20366,29.6761,1194,Topsoil
icr055724,Zambia,Chilende,9,1,-9.20366,29.6761,1194,Subsoil
icr055742,Zambia,Chilende,10,1,-9.18553,29.6753,1181,Topsoil
icr055743,Zambia,Chilende,10,1,-9.18553,29.6753,1181,Subsoil
icr055762,Zambia,Chilende,11,1,-9.1576,29.6706,1113,Topsoil
icr055763,Zambia,Chilende,11,1,-9.1576,29.6706,1113,Subsoil
icr055782,Zambia,Chilende,12,1,-9.13654,29.6744,1081,Topsoil
icr055783,Zambia,Chilende,12,1,-9.13654,29.6744,1081,Subsoil
icr055802,Zambia,Chilende,13,1,-9.20711,29.6942,1210,Topsoil
icr055803,Zambia,Chilende,13,1,-9.20711,29.6942,1210,Subsoil
icr055822,Zambia,Chilende,14,1,-9.18747,29.7011,1251,Topsoil
icr055823,Zambia,Chilende,14,1,-9.18747,29.7011,1251,Subsoil
icr055842,Zambia,Chilende,15,1,-9.16099,29.695,1129,Topsoil
icr055862,Zambia,Chilende,16,1,-9.14041,29.689,1107,Topsoil
icr055863,Zambia,Chilende,16,1,-9.14041,29.689,1107,Subsoil
icr055882,Zambia,Fisenge,1,1,-13.12839833,28.437565,1248,Topsoil
icr055883,Zambia,Fisenge,1,1,-13.12839833,28.437565,1248,Subsoil
icr055902,Zambia,Fisenge,2,1,-13.09985,28.43995333,1232,Topsoil
icr055903,Zambia,Fisenge,2,1,-13.09985,28.43995333,1232,Subsoil
icr055922,Zambia,Fisenge,3,2,-13.08315833,28.44561,1241,Topsoil
icr055923,Zambia,Fisenge,3,2,-13.08315833,28.44561,1241,Subsoil
icr055941,Zambia,Fisenge,4,1,-13.062885,28.44091,1252,Topsoil
icr055942,Zambia,Fisenge,4,1,-13.062885,28.44091,1252,Subsoil
icr055961,Zambia,Fisenge,5,1,-13.12469,28.47377833,1251,Topsoil
icr055962,Zambia,Fisenge,5,1,-13.12469,28.47377833,1251,Subsoil
icr055981,Zambia,Fisenge,6,1,-13.10106667,28.458735,1263,Topsoil
icr055982,Zambia,Fisenge,6,1,-13.10106667,28.458735,1263,Subsoil
icr056001,Zambia,Fisenge,7,2,-13.08003,28.47069333,1247,Topsoil
icr056002,Zambia,Fisenge,7,2,-13.08003,28.47069333,1247,Subsoil
icr056021,Zambia,Fisenge,8,1,-13.065403,28.473107,1119,Topsoil
icr056022,Zambia,Fisenge,8,1,-13.065403,28.473107,1119,Subsoil
icr056041,Zambia,Fisenge,9,1,-13.12265333,28.49141167,1247,Topsoil
icr056042,Zambia,Fisenge,9,1,-13.12265333,28.49141167,1247,Subsoil
icr056061,Zambia,Fisenge,10,1,-13.11281167,28.485475,1254,Topsoil
icr056062,Zambia,Fisenge,10,1,-13.11281167,28.485475,1254,Subsoil
icr056082,Zambia,Fisenge,11,1,-13.07921,28.49115833,1273,Subsoil
icr056101,Zambia,Fisenge,12,2,-13.06236333,28.48207,1260,Topsoil
icr056102,Zambia,Fisenge,12,2,-13.06236333,28.48207,1260,Subsoil
icr056121,Zambia,Fisenge,13,1,-13.127745000000001,28.51711333,1277,Topsoil
icr056122,Zambia,Fisenge,13,1,-13.127745000000001,28.51711333,1277,Subsoil
icr056141,Zambia,Fisenge,14,1,-13.10194667,28.50299833,1264,Topsoil
icr056142,Zambia,Fisenge,14,1,-13.10194667,28.50299833,1264,Subsoil
icr056161,Zambia,Fisenge,15,1,-13.08635167,28.509135,1274,Topsoil
icr056162,Zambia,Fisenge,15,1,-13.08635167,28.509135,1274,Subsoil
icr056181,Zambia,Fisenge,16,1,-13.06836667,28.51594667,1276,Topsoil
icr056182,Zambia,Fisenge,16,1,-13.06836667,28.51594667,1276,Subsoil
icr056200,Zambia,Monga,1,1,-16.113185,28.26820667,896,Topsoil
icr056201,Zambia,Monga,1,1,-16.113185,28.26820667,896,Subsoil
icr056220,Zambia,Monga,2,1,-16.09294,28.26640167,1030,Topsoil
icr056221,Zambia,Monga,2,1,-16.09294,28.26640167,1030,Subsoil
icr056240,Zambia,Monga,3,1,-16.06627833,28.260995,1050,Topsoil
icr056241,Zambia,Monga,3,1,-16.06627833,28.260995,1050,Subsoil
icr056260,Zambia,Monga,4,1,-16.04487667,28.25742667,1056,Topsoil
icr056261,Zambia,Monga,4,1,-16.04487667,28.25742667,1056,Subsoil
icr056280,Zambia,Monga,5,2,-16.11281,28.27992667,960,Topsoil
icr056281,Zambia,Monga,5,2,-16.11281,28.27992667,960,Subsoil
icr056300,Zambia,Monga,6,1,-16.09358333,28.28641167,1004,Topsoil
icr056301,Zambia,Monga,6,1,-16.09358333,28.28641167,1004,Subsoil
icr056320,Zambia,Monga,7,1,-16.06947333,28.28348833,1058,Topsoil
icr056321,Zambia,Monga,7,1,-16.06947333,28.28348833,1058,Subsoil
icr056340,Zambia,Monga,8,1,-16.04143333,28.28783833,1132,Topsoil
icr056341,Zambia,Monga,8,1,-16.04143333,28.28783833,1132,Subsoil
icr056360,Zambia,Monga,9,1,-16.11395,28.30799833,950,Topsoil
icr056361,Zambia,Monga,9,1,-16.11395,28.30799833,950,Subsoil
icr056380,Zambia,Monga,10,2,-16.09050667,28.30285,943,Topsoil
icr056381,Zambia,Monga,10,2,-16.09050667,28.30285,943,Subsoil
icr056400,Zambia,Monga,11,1,-16.06884,28.30719667,1041,Topsoil
icr056401,Zambia,Monga,11,1,-16.06884,28.30719667,1041,Subsoil
icr056420,Zambia,Monga,12,1,-16.05019667,28.30818,1075,Topsoil
icr056421,Zambia,Monga,12,1,-16.05019667,28.30818,1075,Subsoil
icr056440,Zambia,Monga,13,1,-16.10458833,28.324225,991,Topsoil
icr056441,Zambia,Monga,13,1,-16.10458833,28.324225,991,Subsoil
icr056460,Zambia,Monga,14,1,-16.088815,28.32333333,962,Topsoil
icr056461,Zambia,Monga,14,1,-16.088815,28.32333333,962,Subsoil
icr056480,Zambia,Monga,15,1,-16.066365,28.32649833,1062,Topsoil
icr056481,Zambia,Monga,15,1,-16.066365,28.32649833,1062,Subsoil
icr056500,Zambia,Monga,16,1,-16.04378333,28.32967,1052,Topsoil
icr056501,Zambia,Monga,16,1,-16.04378333,28.32967,1052,Subsoil
icr062134,Madagascar,Didy,1,1,-18.3471,48.6935,885,Topsoil
icr062135,Madagascar,Didy,1,1,-18.3471,48.6935,885,Subsoil
icr062155,Madagascar,Didy,2,1,-18.3172,48.6883,226,Topsoil
icr062156,Madagascar,Didy,2,1,-18.3172,48.6883,226,Subsoil
icr062175,Madagascar,Didy,3,1,-18.2959,48.692,1135,Topsoil
icr062176,Madagascar,Didy,3,1,-18.2959,48.692,1135,Subsoil
icr062195,Madagascar,Didy,4,1,-18.2759,48.6875,1188,Topsoil
icr062196,Madagascar,Didy,4,1,-18.2759,48.6875,1188,Subsoil
icr062215,Madagascar,Didy,5,1,-18.3362,48.71,1057,Topsoil
icr062216,Madagascar,Didy,5,1,-18.3362,48.71,1057,Subsoil
icr062237,Madagascar,Didy,6,2,-18.3233,48.7092,995,Topsoil
icr062238,Madagascar,Didy,6,2,-18.3233,48.7092,995,Subsoil
icr062255,Madagascar,Didy,7,1,-18.2919,48.7134,1104,Topsoil
icr062256,Madagascar,Didy,7,1,-18.2919,48.7134,1104,Subsoil
icr062275,Madagascar,Didy,8,1,-18.2724,48.7098,1158,Topsoil
icr062276,Madagascar,Didy,8,1,-18.2724,48.7098,1158,Subsoil
icr062294,Madagascar,Didy,9,1,-18.349,48.7392,1150,Topsoil
icr062295,Madagascar,Didy,9,1,-18.349,48.7392,1150,Subsoil
icr062314,Madagascar,Didy,10,1,-18.3162,48.7348,1004,Topsoil
icr062315,Madagascar,Didy,10,1,-18.3162,48.7348,1004,Subsoil
icr062334,Madagascar,Didy,11,1,-18.2968,48.7352,967,Topsoil
icr062335,Madagascar,Didy,11,1,-18.2968,48.7352,967,Subsoil
icr062353,Madagascar,Didy,12,1,-18.2763,48.7363,1000,Topsoil
icr062354,Madagascar,Didy,12,1,-18.2763,48.7363,1000,Subsoil
icr062373,Madagascar,Didy,13,1,-18.3387,48.7558,1000,Topsoil
icr062374,Madagascar,Didy,13,1,-18.3387,48.7558,1000,Subsoil
icr062395,Madagascar,Didy,14,2,-18.3094,48.7565,944,Topsoil
icr062396,Madagascar,Didy,14,2,-18.3094,48.7565,944,Subsoil
icr062413,Madagascar,Didy,15,1,-18.2982,48.7534,1011,Topsoil
icr062414,Madagascar,Didy,15,1,-18.2982,48.7534,1011,Subsoil
icr062433,Madagascar,Didy,16,1,-18.2793,48.7545,1012,Topsoil
icr062434,Madagascar,Didy,16,1,-18.2793,48.7545,1012,Subsoil
icr068101,Niger,Nyalagari,1,2,13.367585,1.735376667,93,Topsoil
icr068102,Niger,Nyalagari,1,2,13.367585,1.735376667,93,Subsoil
icr068131,Niger,Nyalagari,2,7,13.393575,1.735128333,81,Topsoil
icr068132,Niger,Nyalagari,2,7,13.393575,1.735128333,81,Subsoil
icr068149,Niger,Nyalagari,3,6,13.418405,1.731593333,126,Topsoil
icr068150,Niger,Nyalagari,3,6,13.418405,1.731593333,126,Subsoil
icr068161,Niger,Nyalagari,4,2,13.43555333,1.738738333,118,Topsoil
icr068162,Niger,Nyalagari,4,2,13.43555333,1.738738333,118,Subsoil
icr068181,Niger,Nyalagari,5,2,13.37571833,1.759763333,138,Topsoil
icr068182,Niger,Nyalagari,5,2,13.37571833,1.759763333,138,Subsoil
icr068199,Niger,Nyalagari,6,1,13.39504,1.75692,173,Topsoil
icr068200,Niger,Nyalagari,6,1,13.39504,1.75692,173,Subsoil
icr068221,Niger,Nyalagari,7,2,13.41339833,1.754711667,191,Topsoil
icr068222,Niger,Nyalagari,7,2,13.41339833,1.754711667,191,Subsoil
icr068239,Niger,Nyalagari,8,1,13.44397,1.754626667,198,Topsoil
icr068240,Niger,Nyalagari,8,1,13.44397,1.754626667,198,Subsoil
icr068265,Niger,Nyalagari,9,4,13.371465,1.779663333,189,Topsoil
icr068266,Niger,Nyalagari,9,4,13.371465,1.779663333,189,Subsoil
icr068279,Niger,Nyalagari,10,1,13.38991667,1.77919,103,Topsoil
icr068280,Niger,Nyalagari,10,1,13.38991667,1.77919,103,Subsoil
icr068301,Niger,Nyalagari,11,2,13.41907833,1.786608333,187,Topsoil
icr068302,Niger,Nyalagari,11,2,13.41907833,1.786608333,187,Subsoil
icr068321,Niger,Nyalagari,12,2,13.43786,1.777961667,217,Topsoil
icr068322,Niger,Nyalagari,12,2,13.43786,1.777961667,217,Subsoil
icr068339,Niger,Nyalagari,13,1,13.37199833,1.804516667,219,Topsoil
icr068340,Niger,Nyalagari,13,1,13.37199833,1.804516667,219,Subsoil
icr068361,Niger,Nyalagari,14,2,13.38568167,1.798298333,201,Topsoil
icr068362,Niger,Nyalagari,14,2,13.38568167,1.798298333,201,Subsoil
icr068381,Niger,Nyalagari,15,2,13.404805,1.802671667,243,Topsoil
icr068382,Niger,Nyalagari,15,2,13.404805,1.802671667,243,Subsoil
icr068399,Niger,Nyalagari,16,1,13.43122,1.799123333,236,Topsoil
icr068400,Niger,Nyalagari,16,1,13.43122,1.799123333,236,Subsoil
icr068419,Nigeria,Pampaida,1,3,11.28078,8.123596667,626,Topsoil
icr068420,Nigeria,Pampaida,1,3,11.28078,8.123596667,626,Subsoil
icr068439,Nigeria,Pampaida,2,1,11.307105,8.119573333,630,Topsoil
icr068440,Nigeria,Pampaida,2,1,11.307105,8.119573333,630,Subsoil
icr068459,Nigeria,Pampaida,3,1,11.33028667,8.124355,613,Topsoil
icr068460,Nigeria,Pampaida,3,1,11.33028667,8.124355,613,Subsoil
icr068481,Nigeria,Pampaida,4,2,11.35407333,8.121323333,612,Topsoil
icr068482,Nigeria,Pampaida,4,2,11.35407333,8.121323333,612,Subsoil
icr068499,Nigeria,Pampaida,5,1,11.29146167,8.145926667,617,Topsoil
icr068500,Nigeria,Pampaida,5,1,11.29146167,8.145926667,617,Subsoil
icr068521,Nigeria,Pampaida,6,2,11.31266,8.148253333,610,Topsoil
icr068522,Nigeria,Pampaida,6,2,11.31266,8.148253333,610,Subsoil
icr068539,Nigeria,Pampaida,7,1,11.33524167,8.150375,561,Topsoil
icr068540,Nigeria,Pampaida,7,1,11.33524167,8.150375,561,Subsoil
icr068559,Nigeria,Pampaida,8,1,11.35515,8.146985,597,Topsoil
icr068560,Nigeria,Pampaida,8,1,11.35515,8.146985,597,Subsoil
icr068579,Nigeria,Pampaida,9,1,11.28065833,8.166768333,592,Topsoil
icr068580,Nigeria,Pampaida,9,1,11.28065833,8.166768333,592,Subsoil
icr068599,Nigeria,Pampaida,10,1,11.30869,8.175328333,593,Topsoil
icr068600,Nigeria,Pampaida,10,1,11.30869,8.175328333,593,Subsoil
icr068619,Nigeria,Pampaida,11,1,11.332955,8.173293333,599,Topsoil
icr068639,Nigeria,Pampaida,12,1,11.35259,8.169905,589,Topsoil
icr068640,Nigeria,Pampaida,12,1,11.35259,8.169905,589,Subsoil
icr068662,Nigeria,Pampaida,13,4,11.28576667,8.197546667,564,Topsoil
icr068663,Nigeria,Pampaida,13,4,11.28576667,8.197546667,564,Subsoil
icr068677,Nigeria,Pampaida,14,1,11.30931667,8.19152,584,Topsoil
icr068678,Nigeria,Pampaida,14,1,11.30931667,8.19152,584,Subsoil
icr068697,Nigeria,Pampaida,15,1,11.32778667,8.192435,563,Topsoil
icr068698,Nigeria,Pampaida,15,1,11.32778667,8.192435,563,Subsoil
icr068717,Nigeria,Pampaida,16,1,11.34667,8.194856667,588,Topsoil
icr068718,Nigeria,Pampaida,16,1,11.34667,8.194856667,588,Subsoil
icr069789,Mali,Tambabougou,1,1,14.809575,-7.843511667,333,Topsoil
icr069790,Mali,Tambabougou,1,1,14.809575,-7.843511667,333,Subsoil
icr069809,Mali,Tambabougou,2,1,14.83139,-7.843868333,399,Topsoil
icr069810,Mali,Tambabougou,2,1,14.83139,-7.843868333,399,Subsoil
icr069829,Mali,Tambabougou,3,1,14.85631333,-7.846765,288,Topsoil
icr069830,Mali,Tambabougou,3,1,14.85631333,-7.846765,288,Subsoil
icr069849,Mali,Tambabougou,4,1,14.87954,-7.8447,255,Topsoil
icr069850,Mali,Tambabougou,4,1,14.87954,-7.8447,255,Subsoil
icr069869,Mali,Tambabougou,5,1,14.80671333,-7.825015,225,Topsoil
icr069870,Mali,Tambabougou,5,1,14.80671333,-7.825015,225,Subsoil
icr069889,Mali,Tambabougou,6,1,14.83103333,-7.823068333,383,Topsoil
icr069890,Mali,Tambabougou,6,1,14.83103333,-7.823068333,383,Subsoil
icr069909,Mali,Tambabougou,7,1,14.858365,-7.82084,271,Topsoil
icr069910,Mali,Tambabougou,7,1,14.858365,-7.82084,271,Subsoil
icr069929,Mali,Tambabougou,8,1,14.869855,-7.819491667,432,Topsoil
icr069930,Mali,Tambabougou,8,1,14.869855,-7.819491667,432,Subsoil
icr069949,Mali,Tambabougou,9,1,14.80238833,-7.802876667,256,Topsoil
icr069950,Mali,Tambabougou,9,1,14.80238833,-7.802876667,256,Subsoil
icr069969,Mali,Tambabougou,10,1,14.83648167,-7.809873333,296,Topsoil
icr069970,Mali,Tambabougou,10,1,14.83648167,-7.809873333,296,Subsoil
icr069989,Mali,Tambabougou,11,1,14.85474833,-7.80709,250,Topsoil
icr069990,Mali,Tambabougou,11,1,14.85474833,-7.80709,250,Subsoil
icr070009,Mali,Tambabougou,12,1,14.87538667,-7.795621667,264,Topsoil
icr070010,Mali,Tambabougou,12,1,14.87538667,-7.795621667,264,Subsoil
icr070029,Mali,Tambabougou,13,1,14.80921167,-7.78246,166,Topsoil
icr070030,Mali,Tambabougou,13,1,14.80921167,-7.78246,166,Subsoil
icr070049,Mali,Tambabougou,14,1,14.83130167,-7.780153333,321,Topsoil
icr070050,Mali,Tambabougou,14,1,14.83130167,-7.780153333,321,Subsoil
icr070069,Mali,Tambabougou,15,1,14.853915,-7.781675,344,Topsoil
icr070070,Mali,Tambabougou,15,1,14.853915,-7.781675,344,Subsoil
icr070089,Mali,Tambabougou,16,2,14.87451333,-7.780065,269,Topsoil
icr070090,Mali,Tambabougou,16,2,14.87451333,-7.780065,269,Subsoil
icr070112,Nigeria,Kutigi,1,4,9.166063333,5.678096667,266,Topsoil
icr070113,Nigeria,Kutigi,1,4,9.166063333,5.678096667,266,Subsoil
icr070124,Nigeria,Kutigi,2,2,9.191568333,5.671851667,205,Topsoil
icr070125,Nigeria,Kutigi,2,2,9.191568333,5.671851667,205,Subsoil
icr070142,Nigeria,Kutigi,3,1,9.221401667,5.666751667,61,Topsoil
icr070143,Nigeria,Kutigi,3,1,9.221401667,5.666751667,61,Subsoil
icr070164,Nigeria,Kutigi,4,2,9.233073333,5.676535,150,Topsoil
icr070165,Nigeria,Kutigi,4,2,9.233073333,5.676535,150,Subsoil
icr070193,Nigeria,Kutigi,5,8,9.166866667,5.69213,186,Topsoil
icr070194,Nigeria,Kutigi,5,8,9.166866667,5.69213,186,Subsoil
icr070202,Nigeria,Kutigi,6,4,9.192731667,5.697721667,137,Topsoil
icr070203,Nigeria,Kutigi,6,4,9.192731667,5.697721667,137,Subsoil
icr070246,Nigeria,Kutigi,8,6,9.241345,5.689193333,148,Topsoil
icr070247,Nigeria,Kutigi,8,6,9.241345,5.689193333,148,Subsoil
icr070262,Nigeria,Kutigi,9,4,9.17576,5.711345,155,Topsoil
icr070263,Nigeria,Kutigi,9,4,9.17576,5.711345,155,Subsoil
icr070276,Nigeria,Kutigi,10,1,9.192781667,5.719468333,137,Topsoil
icr070277,Nigeria,Kutigi,10,1,9.192781667,5.719468333,137,Subsoil
icr070288,Nigeria,Kutigi,11,1,9.21169,5.715875,127,Topsoil
icr070289,Nigeria,Kutigi,11,1,9.21169,5.715875,127,Subsoil
icr070308,Nigeria,Kutigi,12,1,9.237658333,5.717488333,164,Topsoil
icr070309,Nigeria,Kutigi,12,1,9.237658333,5.717488333,164,Subsoil
icr070328,Nigeria,Kutigi,13,1,9.170196667,5.738131667,167,Topsoil
icr070329,Nigeria,Kutigi,13,1,9.170196667,5.738131667,167,Subsoil
icr070348,Nigeria,Kutigi,14,1,9.188533333,5.742303333,178,Topsoil
icr070349,Nigeria,Kutigi,14,1,9.188533333,5.742303333,178,Subsoil
icr070370,Nigeria,Kutigi,15,3,9.217246667,5.73423,117,Topsoil
icr070371,Nigeria,Kutigi,15,3,9.217246667,5.73423,117,Subsoil
icr070386,Nigeria,Kutigi,16,1,9.239531667,5.744221667,137,Topsoil
icr070387,Nigeria,Kutigi,16,2,9.24007,5.734768333,146,Topsoil
icr072246,Angola,Sanza Pompo,1,1,-7.37775,15.68749167,1078,Topsoil
icr072247,Angola,Sanza Pompo,1,1,-7.37775,15.68749167,1078,Subsoil
icr072266,Angola,Sanza Pompo,2,1,-7.351243333,15.68781667,1045,Topsoil
icr072267,Angola,Sanza Pompo,2,1,-7.351243333,15.68781667,1045,Subsoil
icr072286,Angola,Sanza Pompo,3,1,-7.331673333,15.687965,1047,Topsoil
icr072287,Angola,Sanza Pompo,3,1,-7.331673333,15.687965,1047,Subsoil
icr072306,Angola,Sanza Pompo,4,1,-7.315181667,15.69147833,1002,Topsoil
icr072307,Angola,Sanza Pompo,4,1,-7.315181667,15.69147833,1002,Subsoil
icr072325,Angola,Sanza Pompo,4,10,-7.315401667,15.69508167,979,Subsoil
icr072326,Angola,Sanza Pompo,5,1,-7.373935,15.719655,1023,Topsoil
icr072345,Angola,Sanza Pompo,6,1,-7.356638333,15.71737333,NA,Topsoil
icr072346,Angola,Sanza Pompo,6,1,-7.356638333,15.71737333,NA,Subsoil
icr072365,Angola,Sanza Pompo,7,1,-7.340811667,15.71909667,987,Topsoil
icr072366,Angola,Sanza Pompo,7,1,-7.340811667,15.71909667,987,Subsoil
icr072385,Angola,Sanza Pompo,8,1,-7.31065,15.71785667,973,Topsoil
icr072386,Angola,Sanza Pompo,8,1,-7.31065,15.71785667,973,Subsoil
icr072405,Angola,Sanza Pompo,9,1,-7.372465,15.73818833,1011,Topsoil
icr072406,Angola,Sanza Pompo,9,1,-7.372465,15.73818833,1011,Subsoil
icr072425,Angola,Sanza Pompo,10,1,-7.361311667,15.73790167,995,Topsoil
icr072426,Angola,Sanza Pompo,10,1,-7.361311667,15.73790167,995,Subsoil
icr072445,Angola,Sanza Pompo,11,1,-7.337718333,15.73058833,961,Topsoil
icr072446,Angola,Sanza Pompo,11,1,-7.337718333,15.73058833,961,Subsoil
icr072465,Angola,Sanza Pompo,12,1,-7.315528333,15.74003333,960,Topsoil
icr072466,Angola,Sanza Pompo,12,1,-7.315528333,15.74003333,960,Subsoil
icr072485,Angola,Sanza Pompo,13,1,-7.372681667,15.76295333,970,Topsoil
icr072486,Angola,Sanza Pompo,13,1,-7.372681667,15.76295333,970,Subsoil
icr072505,Angola,Sanza Pompo,14,1,-7.359855,15.76168,965,Topsoil
icr072506,Angola,Sanza Pompo,14,1,-7.359855,15.76168,965,Subsoil
icr072525,Angola,Sanza Pompo,15,1,-7.333075,15.76078667,1013,Topsoil
icr072526,Angola,Sanza Pompo,15,1,-7.333075,15.76078667,1013,Subsoil
icr072544,Angola,Sanza Pompo,16,2,-7.31389,15.76066667,984,Topsoil
icr072545,Angola,Sanza Pompo,16,2,-7.31389,15.76066667,984,Subsoil
icr072596,Angola,Mucope,1,1,-16.26941333,14.883505,1141,Topsoil
icr072597,Angola,Mucope,1,1,-16.26941333,14.883505,1141,Subsoil
icr072616,Angola,Mucope,2,1,-16.24470833,14.88468667,1146,Topsoil
icr072617,Angola,Mucope,2,1,-16.24470833,14.88468667,1146,Subsoil
icr072636,Angola,Mucope,3,1,-16.21611333,14.88083,1145,Topsoil
icr072637,Angola,Mucope,3,1,-16.21611333,14.88083,1145,Subsoil
icr072656,Angola,Mucope,4,1,-16.196175,14.87335667,1143,Topsoil
icr072657,Angola,Mucope,4,1,-16.196175,14.87335667,1143,Subsoil
icr072676,Angola,Mucope,5,1,-16.26719667,14.89980667,1136,Topsoil
icr072677,Angola,Mucope,5,1,-16.26719667,14.89980667,1136,Subsoil
icr072696,Angola,Mucope,6,1,-16.24029,14.90458833,1137,Topsoil
icr072697,Angola,Mucope,6,1,-16.24029,14.90458833,1137,Subsoil
icr072716,Angola,Mucope,7,1,-16.225095,14.89889,1144,Topsoil
icr072717,Angola,Mucope,7,1,-16.225095,14.89889,1144,Subsoil
icr072736,Angola,Mucope,8,1,-16.19894167,14.89918167,1139,Topsoil
icr072737,Angola,Mucope,8,1,-16.19894167,14.89918167,1139,Subsoil
icr072756,Angola,Mucope,9,1,-16.26354667,14.930115,1137,Topsoil
icr072757,Angola,Mucope,9,1,-16.26354667,14.930115,1137,Subsoil
icr072776,Angola,Mucope,10,1,-16.24473333,14.92850333,1137,Topsoil
icr072777,Angola,Mucope,10,1,-16.24473333,14.92850333,1137,Subsoil
icr072796,Angola,Mucope,11,1,-16.21921167,14.93248,1140,Topsoil
icr072797,Angola,Mucope,11,1,-16.21921167,14.93248,1140,Subsoil
icr072816,Angola,Mucope,12,1,-16.203565,14.92257333,1144,Topsoil
icr072817,Angola,Mucope,12,1,-16.203565,14.92257333,1144,Subsoil
icr072836,Angola,Mucope,13,1,-16.268775,14.958435,1143,Topsoil
icr072837,Angola,Mucope,13,1,-16.268775,14.958435,1143,Subsoil
icr072856,Angola,Mucope,14,1,-16.24256167,14.94835667,1131,Topsoil
icr072857,Angola,Mucope,14,1,-16.24256167,14.94835667,1131,Subsoil
icr072876,Angola,Mucope,15,1,-16.221305,14.94596167,1142,Topsoil
icr072877,Angola,Mucope,15,1,-16.221305,14.94596167,1142,Subsoil
icr072896,Angola,Mucope,16,1,-16.20006,14.95128667,1142,Topsoil
icr072897,Angola,Mucope,16,1,-16.20006,14.95128667,1142,Subsoil
icr072948,Angola,Bimbe,1,2,-11.772835,15.87541167,1766,Topsoil
icr072949,Angola,Bimbe,1,2,-11.772835,15.87541167,1766,Subsoil
icr072968,Angola,Bimbe,2,1,-11.75044833,15.87774167,1811,Topsoil
icr072969,Angola,Bimbe,2,1,-11.75044833,15.87774167,1811,Subsoil
icr072988,Angola,Bimbe,3,1,-11.72324667,15.88526667,1794,Topsoil
icr072989,Angola,Bimbe,3,1,-11.72324667,15.88526667,1794,Subsoil
icr073008,Angola,Bimbe,4,1,-11.70413667,15.88675,1692,Topsoil
icr073009,Angola,Bimbe,4,1,-11.70413667,15.88675,1692,Subsoil
icr073028,Angola,Bimbe,5,1,-11.77340167,15.90902167,1800,Topsoil
icr073029,Angola,Bimbe,5,1,-11.77340167,15.90902167,1800,Subsoil
icr073048,Angola,Bimbe,6,1,-11.75164667,15.904305,1812,Topsoil
